fuel_type,mileage [km],model,name,price [pln],seller_type,year,engine_capacity [cm3],horsepower [km],is_gearbox_automatic,region
62891.1269035533,192000,98699.5278625162,131448.1258714844,83800,90852.11828935395,2010,2993,306,1,215862.60127388535
178162.80103896104,167000,98699.5278625162,122503.63445516516,26900,90852.11828935395,2008,2996,218,0,86056.22637580728
62891.1269035533,157000,98699.5278625162,119554.24054851112,85000,90852.11828935395,2014,1995,218,1,215862.60127388535
178162.80103896104,214320,98699.5278625162,137563.4950952812,121900,90852.11828935395,2014,2979,306,1,128266.81578947918
178162.80103896104,236500,98699.5278625162,125931.70777344119,39900,90852.11828935395,2008,1995,170,1,86056.22637580728
62891.1269035533,49900,98699.5278625162,137796.64826641767,124900,90852.11828935395,2017,1995,190,1,215862.60127388535
62891.1269035533,112000,98699.5278625162,138698.30361448508,129900,90852.11828935395,2016,2993,313,1,76133.5572278551
178162.80103896104,119700,98699.5278625162,131265.30781369953,77500,90852.11828935395,2020,1499,140,0,128485.97744385074
62891.1269035533,282000,98699.5278625162,122503.63445516516,37000,90852.11828935395,2016,1995,150,1,74651.98984654255
62891.1269035533,253000,98699.5278625162,127364.40352893612,50000,90852.11828935395,2010,1995,177,0,132428.99408284036
62891.1269035533,205000,98699.5278625162,124527.24037986145,29999,90852.11828935395,2015,1995,190,0,76133.5572278551
178162.80103896104,112000,98699.5278625162,139989.14830507952,139000,90852.11828935395,2018,2998,340,1,128266.81578947918
178162.80103896104,93000,98699.5278625162,133747.70144945808,95000,90852.11828935395,2015,2979,326,1,128266.81578947918
238053.90958511122,178000,98699.5278625162,131761.78654085123,81000,90852.11828935395,2018,1998,184,1,116883.13401209252
178162.80103896104,103000,98699.5278625162,132811.41112473857,105000,90852.11828935395,2018,1998,231,1,96721.02917093172
178162.80103896104,49000,98699.5278625162,162685.31868915758,299000,90852.11828935395,2018,2979,460,1,147607.26099963614
62891.1269035533,28500,98699.5278625162,149635.0207183127,207000,90852.11828935395,2022,1995,190,1,86056.22637580728
62891.1269035533,85000,98699.5278625162,169905.5378925924,349900,90852.11828935395,2022,2993,400,1,147607.26099963614
62891.1269035533,185500,98699.5278625162,127633.92055224704,51900,90852.11828935395,2011,1995,184,1,147607.26099963614
62891.1269035533,170000,98699.5278625162,128201.324811849,55900,90852.11828935395,2015,1995,150,0,69912.62590012517
62891.1269035533,153000,98699.5278625162,122503.63445516516,88900,90852.11828935395,2020,1995,149,1,80689.85523698955
62891.1269035533,176521,98699.5278625162,130187.23972045582,69900,90852.11828935395,2019,1995,190,0,76133.5572278551
62891.1269035533,303000,98699.5278625162,128201.324811849,55900,90852.11828935395,2011,2993,245,1,147607.26099963614
178162.80103896104,90000,98699.5278625162,127719.03119118733,52500,90852.11828935395,2017,1499,136,0,104437.42322164333
178162.80103896104,66000,98699.5278625162,132811.41112473857,87900,90852.11828935395,2018,1998,231,1,215862.60127388535
62891.1269035533,312000,98699.5278625162,122527.28221582949,15900,90852.11828935395,2011,1995,116,0,132428.99408284036
62891.1269035533,221000,98699.5278625162,128059.47374694851,54900,265742.16685979144,2013,1995,184,0,215862.60127388535
62891.1269035533,191000,98699.5278625162,129698.09227267509,59800,265742.16685979144,2014,1995,184,1,128508.16284539767
62891.1269035533,230000,62479.74173798354,88552.67940078887,18900,90852.11828935395,2010,1598,105,0,147607.26099963614
62891.1269035533,223000,62479.74173798354,91531.58178310726,25900,90852.11828935395,2013,1560,115,1,76133.5572278551
178162.80103896104,16,62479.74173798354,171144.93805966584,208999,265742.16685979144,2024,1984,333,1,147607.26099963614
62891.1269035533,130000,62479.74173798354,75740.0639774904,16900,90852.11828935395,2014,2143,204,1,215862.60127388535
178162.80103896104,254000,62479.74173798354,87531.34144113686,16500,90852.11828935395,2005,1998,200,0,88173.81403038281
178162.80103896104,63015,62479.74173798354,86355.2859723682,26900,90852.11828935395,2013,998,66,0,215862.60127388535
117564.49737481406,3,62479.74173798354,108567.81219207606,69990,265742.16685979144,2024,999,70,0,104437.42322164333
178162.80103896104,61992,62479.74173798354,102778.05551818183,59999,90852.11828935395,2016,1998,120,1,116883.13401209252
178162.80103896104,141000,62479.74173798354,103473.57567242044,43000,90852.11828935395,2016,1598,132,0,215862.60127388535
178162.80103896104,112474,62479.74173798354,97506.44965175673,19800,90852.11828935395,2014,1229,85,0,76133.5572278551
178162.80103896104,116500,62479.74173798354,103851.11634121859,44000,90852.11828935395,2013,1997,140,0,215862.60127388535
44421.155785183866,210000,62479.74173798354,96800.50541669992,9500,90852.11828935395,2011,1149,75,0,128485.97744385074
178162.80103896104,66400,62479.74173798354,123053.9234264104,85000,90852.11828935395,2015,1984,300,0,215862.60127388535
117564.49737481406,180000,62479.74173798354,112648.73162253732,45000,90852.11828935395,2015,1798,99,1,215862.60127388535
178162.80103896104,157000,62479.74173798354,118400.83652029975,64900,90852.11828935395,2016,1984,225,1,215862.60127388535
178162.80103896104,124000,62479.74173798354,127072.35144154963,94900,90852.11828935395,2016,1998,252,1,86056.22637580728
178162.80103896104,93000,62479.74173798354,107373.62961467523,8900,90852.11828935395,2007,1587,109,0,69912.62590012517
44421.155785183866,190000,62479.74173798354,112004.65289266179,18500,90852.11828935395,2008,1390,86,0,128485.97744385074
238053.90958511122,36850,62479.74173798354,137956.67956158356,129899,265742.16685979144,2023,1332,180,1,215862.60127388535
178162.80103896104,58700,62479.74173798354,123822.00260740939,63900,90852.11828935395,2022,999,110,1,132428.99408284036
62891.1269035533,236478,62479.74173798354,113756.24681040965,16900,90852.11828935395,2010,1598,75,0,69912.62590012517
178162.80103896104,44195,62479.74173798354,121466.18742087754,52900,90852.11828935395,2020,1199,75,0,128266.81578947918
238053.90958511122,139800,62479.74173798354,142261.39640242813,149999,265742.16685979144,2021,1984,265,1,215862.60127388535
178162.80103896104,97000,62479.74173798354,138279.21268862934,129000,90852.11828935395,2020,1995,280,1,128266.81578947918
62891.1269035533,240000,62479.74173798354,125985.06927867956,76000,90852.11828935395,2017,1968,190,1,147607.26099963614
178162.80103896104,54500,62479.74173798354,125530.58121002316,59999,90852.11828935395,2020,999,95,0,128485.97744385074
117564.49737481406,264100,62479.74173798354,122992.88573581647,38000,90852.11828935395,2010,1798,99,1,104437.42322164333
62891.1269035533,209000,62479.74173798354,120221.18909052623,21500,90852.11828935395,2010,1956,160,0,132428.99408284036
117564.49737481406,37000,62479.74173798354,139376.86089244942,135900,90852.11828935395,2023,2487,178,1,215862.60127388535
238053.90958511122,40000,62479.74173798354,141036.93315908726,145000,90852.11828935395,2021,1969,303,1,215862.60127388535
44421.155785183866,171100,62479.74173798354,121134.30851181377,35900,90852.11828935395,2011,2384,167,0,215862.60127388535
62891.1269035533,249546,62479.74173798354,116694.43464916883,14500,90852.11828935395,2006,1896,105,0,69912.62590012517
178162.80103896104,150000,120881.80986298382,120881.80986298382,4300,90852.11828935395,2009,1834,136,0,96721.02917093172
44421.155785183866,91000,64633.92368459855,74936.05660210435,57000,90852.11828935395,2016,1364,140,1,116883.13401209252
178162.80103896104,202132,64633.92368459855,123236.45907737229,34900,90852.11828935395,2008,3564,286,1,104437.42322164333
178162.80103896104,137000,64633.92368459855,74936.05660210435,45000,90852.11828935395,2016,1364,140,1,128508.16284539767
178162.80103896104,86873,64633.92368459855,74936.05660210435,68500,90852.11828935395,2021,1364,140,1,96779.25740007074
178162.80103896104,61000,64633.92368459855,74936.05660210435,63500,90852.11828935395,2019,1364,140,1,96779.25740007074
178162.80103896104,40000,64633.92368459855,74936.05660210435,47000,265742.16685979144,2018,1364,140,1,128485.97744385074
178162.80103896104,186760,64633.92368459855,123520.2396701329,22900,265742.16685979144,1989,3791,165,1,215862.60127388535
178162.80103896104,70005,64633.92368459855,74936.05660210435,58000,90852.11828935395,2017,1364,140,1,104437.42322164333
44421.155785183866,253000,64633.92368459855,122683.31838722002,17000,90852.11828935395,1991,3791,173,1,147607.26099963614
178162.80103896104,148200,64633.92368459855,74936.05660210435,62500,90852.11828935395,2018,1364,140,1,80689.85523698955
178162.80103896104,103400,64633.92368459855,74936.05660210435,63000,90852.11828935395,2019,1364,155,1,76133.5572278551
178162.80103896104,237300,64633.92368459855,123236.45907737229,44000,90852.11828935395,2012,3564,285,1,116883.13401209252
178162.80103896104,14000,64633.92368459855,74936.05660210435,85900,265742.16685979144,2022,1300,156,1,128485.97744385074
178162.80103896104,23521,64633.92368459855,74936.05660210435,78000,90852.11828935395,2022,1338,155,1,215862.60127388535
178162.80103896104,60000,64633.92368459855,74936.05660210435,69900,139565.10200346456,2020,1364,140,0,76133.5572278551
178162.80103896104,19000,64633.92368459855,74936.05660210435,79900,139565.10200346456,2022,1400,140,1,76133.5572278551
178162.80103896104,51000,64633.92368459855,74936.05660210435,62900,139565.10200346456,2018,1364,140,1,76133.5572278551
178162.80103896104,141519,64633.92368459855,74936.05660210435,44900,90852.11828935395,2018,1364,140,1,76133.5572278551
178162.80103896104,22660,64633.92368459855,74936.05660210435,70900,90852.11828935395,2021,1364,152,1,128508.16284539767
178162.80103896104,36000,64633.92368459855,74936.05660210435,79900,90852.11828935395,2022,1398,158,1,132428.99408284036
178162.80103896104,44000,64633.92368459855,74936.05660210435,67999,90852.11828935395,2017,1364,136,1,96779.25740007074
44421.155785183866,165000,64633.92368459855,74936.05660210435,54000,90852.11828935395,2016,1364,152,1,104437.42322164333
178162.80103896104,9439,64633.92368459855,74936.05660210435,84900,265742.16685979144,2022,1364,140,1,215862.60127388535
178162.80103896104,34000,64633.92368459855,74936.05660210435,78500,90852.11828935395,2021,1399,140,1,96779.25740007074
238053.90958511122,1,165710.97761826607,167026.32671009772,209900,265742.16685979144,2024,1497,323,1,132428.99408284036
238053.90958511122,1,165710.97761826607,167026.32671009772,169900,265742.16685979144,2024,1498,218,1,132428.99408284036
238053.90958511122,1,165710.97761826607,167026.32671009772,209900,265742.16685979144,2024,1497,330,1,132428.99408284036
238053.90958511122,15,165710.97761826607,167026.32671009772,209900,265742.16685979144,2024,1499,330,1,147607.26099963614
238053.90958511122,1000,165710.97761826607,136442.87168256735,114000,90852.11828935395,2023,1500,98,1,128508.16284539767
238053.90958511122,5,165710.97761826607,167026.32671009772,169900,265742.16685979144,2024,1498,218,1,104437.42322164333
238053.90958511122,5,165710.97761826607,167026.32671009772,209900,265742.16685979144,2024,1498,330,1,104437.42322164333
238053.90958511122,5,165710.97761826607,167026.32671009772,209900,265742.16685979144,2024,1498,330,1,104437.42322164333
238053.90958511122,1,165710.97761826607,167026.32671009772,169900,265742.16685979144,2024,1498,218,1,132428.99408284036
238053.90958511122,15,165710.97761826607,167026.32671009772,169900,265742.16685979144,2024,1499,218,1,147607.26099963614
238053.90958511122,15,165710.97761826607,167026.32671009772,209900,265742.16685979144,2024,1497,324,1,215862.60127388535
178162.80103896104,100,122775.62493521541,196254.95335812232,210000,90852.11828935395,2025,6200,425,1,128485.97744385074
178162.80103896104,234935,122775.62493521541,124059.56899021605,26000,90852.11828935395,2006,4600,296,1,123959.9779713244
178162.80103896104,207200,122775.62493521541,125945.75102886633,39999,90852.11828935395,2010,2997,270,1,215862.60127388535
178162.80103896104,230000,122775.62493521541,127100.03621929201,55000,90852.11828935395,2007,4370,476,1,76133.5572278551
178162.80103896104,110000,122775.62493521541,126655.00635336878,44999,90852.11828935395,1983,4087,136,1,104437.42322164333
62891.1269035533,160000,122775.62493521541,123108.72973085658,19999,90852.11828935395,2006,1910,150,1,104437.42322164333
178162.80103896104,26000,122775.62493521541,135733.6163580649,109000,90852.11828935395,2018,3649,314,1,215862.60127388535
178162.80103896104,124135,122775.62493521541,127100.03621929201,69900,90852.11828935395,2007,4370,476,1,215862.60127388535
178162.80103896104,38000,122775.62493521541,130059.57376204539,69000,90852.11828935395,1978,6966,192,1,104437.42322164333
44421.155785183866,55100,122775.62493521541,124059.56899021605,62700,90852.11828935395,2011,4565,280,1,96721.02917093172
44421.155785183866,280000,122775.62493521541,124084.76623244597,47000,90852.11828935395,2014,3564,325,1,80689.85523698955
178162.80103896104,128000,122775.62493521541,148627.87815751924,199900,90852.11828935395,2017,6162,426,1,76133.5572278551
178162.80103896104,240000,122775.62493521541,126184.5364182719,6000,90852.11828935395,2003,2597,181,1,215862.60127388535
178162.80103896104,127778,122775.62493521541,196254.95335812232,112000,265742.16685979144,2018,6200,420,1,215862.60127388535
178162.80103896104,230000,122775.62493521541,123959.9779713244,26000,90852.11828935395,2007,3564,311,1,128266.81578947918
178162.80103896104,15,122775.62493521541,196254.95335812232,899900,265742.16685979144,2022,6200,420,1,215862.60127388535
178162.80103896104,123500,122775.62493521541,196254.95335812232,119899,265742.16685979144,2007,6162,409,1,128266.81578947918
178162.80103896104,76000,122775.62493521541,134456.8149228956,99999,265742.16685979144,2019,3649,314,1,96721.02917093172
178162.80103896104,305000,122775.62493521541,129775.87163224441,67000,90852.11828935395,2007,6199,409,1,132428.99408284036
178162.80103896104,104301,122775.62493521541,196254.95335812232,249000,265742.16685979144,2021,6200,420,1,215862.60127388535
178162.80103896104,86672,122775.62493521541,126184.5364182719,108000,265742.16685979144,2018,3649,335,1,147607.26099963614
178162.80103896104,153000,122775.62493521541,124084.76623244597,42000,90852.11828935395,2013,3564,304,1,116883.13401209252
178162.80103896104,80000,122775.62493521541,196254.95335812232,275000,90852.11828935395,2019,6162,426,1,128485.97744385074
178162.80103896104,57372,122775.62493521541,144244.68025209417,169000,90852.11828935395,2015,6162,426,1,128485.97744385074
178162.80103896104,166000,122775.62493521541,196254.95335812232,44999,90852.11828935395,2010,6199,409,1,128508.16284539767
178162.80103896104,144000,122775.62493521541,123670.68357396571,35999,90852.11828935395,1973,7700,200,1,128485.97744385074
178162.80103896104,145000,122775.62493521541,126726.07373688392,45500,90852.11828935395,1991,4894,204,1,128266.81578947918
178162.80103896104,71776,122775.62493521541,125931.70777344119,39900,265742.16685979144,1977,6959,147,1,215862.60127388535
